App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
27112_4.0_hadoop_testcontainerregistrationpersistanceabsent,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27112_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27112_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
27125_4.0_hadoop_testnegativelookup,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27125_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27125_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
27114_4.0_hadoop_testreverselookup,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27114_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27114_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
27128_4.0_hadoop_testsplitreversezonenames,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27128_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27128_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
27133_4.0_hadoop_testupstreamfault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27133_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27133_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
27100_4.0_hadoop_testgetreversezonenetworkaddress,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27100_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27100_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
27101_4.0_hadoop_testsplitip,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27101_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27101_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
27102_4.0_hadoop_testthrowillegalargumentexceptionifindexisnegative,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27102_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27102_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
27103_4.0_hadoop_testthrowunknownhostexceptionifipisinvalid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27103_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27103_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
32337_4.0_hadoop_testaddnullpipelineidexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32337_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32337_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
32338_4.0_hadoop_testaddnullrlesparseresourceallocationexceptionexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32338_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32338_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
32330_4.0_hadoop_testgetestimation,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32330_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32330_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
32331_4.0_hadoop_testgetnullrecurrenceid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32331_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32331_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
32345_4.0_hadoop_testupdateemptyrecurrenceid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32345_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32345_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
32312_4.0_hadoop_teststringtounixtimestamp,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32312_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32312_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
30597_4.0_hadoop_testjksprovider,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30597_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30597_actual.java,true,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false
31488_4.0_hadoop_testgetauthenticator,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31488_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31488_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true
31473_4.0_hadoop_testauthenticationhttpclient,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31473_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31473_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31475_4.0_hadoop_testauthenticationhttpclientpost,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31475_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31475_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31478_4.0_hadoop_testauthenticationwithmultiauthhandler,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31478_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31478_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31477_4.0_hadoop_testnotauthenticatedwithmultiauthhandler,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31477_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31477_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31482_4.0_hadoop_testwrapexceptionwithmessage,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31482_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31482_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31496_4.0_hadoop_testauthenticationanonymousdisallowedwithpost,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31496_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31496_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31562_4.0_hadoop_testdofilterauthenticatedinvalidtype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31562_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31562_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31549_4.0_hadoop_testdofilterauthenticationauthorized,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31549_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31549_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31545_4.0_hadoop_testdofilterauthenticationfailure,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31545_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31545_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31550_4.0_hadoop_testdofilterauthenticationunauthorizedexpired,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31550_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31550_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31530_4.0_hadoop_testgettoken,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31530_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31530_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31531_4.0_hadoop_testgettokenexpired,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31531_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31531_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31524_4.0_hadoop_testinit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31524_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31524_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31593_4.0_hadoop_testanonymous,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31593_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31593_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31506_4.0_hadoop_testnoproviderurljwt,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31506_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31506_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false
31514_4.0_hadoop_testorigurlwithquerystring,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31514_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31514_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false
31507_4.0_hadoop_testunabletoparsejwt,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31507_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31507_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false
31571_4.0_hadoop_testdynamicprincipaldiscoverymissingprincipals,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31571_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31571_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false
31503_4.0_hadoop_testrequestwithwrongcredentials,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31503_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31503_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
31596_4.0_hadoop_testanonymouson,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31596_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31596_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true
31599_4.0_hadoop_testusernameanonymousoff,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31599_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31599_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true
31446_4.0_hadoop_testvalidpem,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31446_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31446_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
31447_4.0_hadoop_testgetsecrets,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31447_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31447_actual.java,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false
31433_4.0_hadoop_testtolowercase,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31433_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31433_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31442_4.0_hadoop_testgetandrollsecrets,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31442_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31442_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
31438_4.0_hadoop_testinvalidsignedtext,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31438_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31438_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
31436_4.0_hadoop_testsignature,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31436_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31436_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
31439_4.0_hadoop_testtampering,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31439_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31439_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
31461_4.0_hadoop_testgetsecrets,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31461_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31461_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
31458_4.0_hadoop_testmultiple,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31458_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31458_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true
31456_4.0_hadoop_testmultiple1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31456_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31456_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true
30576_4.0_hadoop_testaccesscontrollist,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30576_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30576_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true
30586_4.0_hadoop_testauthorizationfailure,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30586_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30586_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
30585_4.0_hadoop_testauthorizationsuccess,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30585_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30585_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
30557_4.0_hadoop_testnulluser,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30557_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30557_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
30563_4.0_hadoop_testproxyuserswithnullprefix,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30563_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30563_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
30559_4.0_hadoop_testwithduplicateproxygroups,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30559_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30559_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
30548_4.0_hadoop_testcrossoriginfilter,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30548_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30548_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true
30546_4.0_hadoop_testdisallowedmethod,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30546_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30546_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true
30525_4.0_hadoop_testheaderpresentdefaultconfiggoodrequest,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30525_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30525_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
30632_4.0_hadoop_testservercredproviderpasswords,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30632_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30632_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
21487_4.0_hadoop_testwritablepropertiesempty,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21487_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21487_actual.java,true,true,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false
21630_4.0_hadoop_testresolver,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21630_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21630_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
21593_4.0_hadoop_testfileoutput,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21593_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21593_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
21590_4.0_hadoop_testkeytabandprincipal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21590_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21590_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
21587_4.0_hadoop_testnokeytab,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21587_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21587_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
21586_4.0_hadoop_testsecure,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21586_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21586_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
21448_4.0_hadoop_testgetgroups,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21448_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21448_actual.java,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true
21449_4.0_hadoop_testgetgroupswithdifferentbasedns,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21449_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21449_actual.java,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true
21452_4.0_hadoop_testgetgroupswithhierarchy,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21452_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21452_actual.java,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true
21431_4.0_hadoop_testcreate,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21431_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21431_actual.java,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,true,true
21606_4.0_hadoop_testgethostfromprincipal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21606_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21606_actual.java,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true
21602_4.0_hadoop_testgetserverprincipal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21602_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21602_actual.java,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true
21624_4.0_hadoop_testsetauthenticationmethod,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21624_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21624_actual.java,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true
21621_4.0_hadoop_testsocketaddrwithnametostaticip,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21621_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21621_actual.java,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true
21475_4.0_hadoop_teststaticmapupdate,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21475_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21475_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false
21575_4.0_hadoop_testgetgroupsresolvable,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21575_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21575_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
21572_4.0_hadoop_testgetnumericgroupsresolvable,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21572_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21572_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
21536_4.0_hadoop_testaddnamedtoken,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21536_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21536_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21531_4.0_hadoop_testaddtoken,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21531_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21531_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21522_4.0_hadoop_testconstructorwithkerberos,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21522_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21522_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21521_4.0_hadoop_testconstructorwithrules,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21521_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21521_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21529_4.0_hadoop_testequalswithrealuser,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21529_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21529_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21558_4.0_hadoop_testexternaltokenfiles,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21558_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21558_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21569_4.0_hadoop_testkerberosticketisdestroyedchecked,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21569_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21569_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21547_4.0_hadoop_testloginmodulecommit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21547_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21547_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21526_4.0_hadoop_testsetconfigwithrules,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21526_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21526_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21510_4.0_hadoop_testsimplelogin,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21510_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21510_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21511_4.0_hadoop_testtokenlogin,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21511_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21511_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21542_4.0_hadoop_testugiauthmethod,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21542_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21542_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
